product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
0011110503282,Melt Topping Shredded Imitation Cheddar Cheese,"WATER, PARTIALLY HYDROGENATED SOYBEAN OIL, CASEIN, SODIUM CITRATE, SALT, MODIFIED CORN AND POTATO STARCH, LACTIC ACID, SODIUM PHOSPHATE, SORBIC ACID (PRESERVATIVE), CARRAGEENAN, LOCUST BEAN GUM, ANNATTO AND B-APO-8'-CAROTENAL (FOR COLOR), DEXTROSE AND CAL",soy,milk;soy,,soy,,milk,,disagreement,kg_only_prediction,casein -> milk;soybean -> soy,,
9310885116071,Smooth Peanut Butter,"ROASTED HI-OLEIC PEANUTS (99.3%), SEA SALT _PEAUNTS, ALMOND, BRAZIL NUT, CASHEW, HAZELNUT, SESAME_",peanut;tree_nut,peanut;sesame;tree_nut,,peanut;tree_nut,,sesame,,disagreement,kg_only_prediction,almond -> tree_nut;cashew -> tree_nut;hazelnut -> tree_nut;peanuts -> peanut;sesame -> sesame,,
00344371,Hunter's Chicken,"Potato Wedges (39%) (Potato, Palm Oil), Water, Cooked Chicken Breast (14%) (Chicken Breast, Salt), Sugar, Tomato Purée, Onion, Mature Cheddar Cheese (Cows' Milk) (2.5%), Bacon (2.0%) (Pork, Salt, Antioxidant: Sodium Ascorbate, Preservative: Sodium Nitrite), Tomato, Spirit Vinegar, Molasses, Cornflour, Malt Vinegar (from Barley), Mustard Paste (Water, Spirit Vinegar, Mustard Seed, Salt, Curcumin, Caramelised Sugar, Flavouring), Rapeseed Oil, Caramelised Sugar, Smoked Paprika, Soy Sauce (Water, Soya Bean, Wheat, Salt), Salt, Chipotle Chilli, Cumin Seed, Sea Salt, Black Pepper.",milk;mustard;wheat_gluten,milk;mustard;soy;wheat_gluten,,milk;mustard;wheat_gluten,,soy,,disagreement,kg_only_prediction,barley -> wheat_gluten;milk -> milk;mustard -> mustard;mustard seed -> mustard;soy -> soy;wheat -> wheat_gluten,,
5060534010482,Fresh instant noodles,"noodles: wheat flour, water, tapioca starch, salt, vinegar, acidity regulator (e270), acidity regulator (e501), thickener (e401). seasoning oil: soybean oil, onion, garlic, ginger, tomato, flavouring (soybean oil, yeast extract, glucose, spices). soy sauce: water, soy sauce(water, soybean, wheat, salt), sugar, salt, vinegar, flavour enhancer (e621), acidity regulator (e262). dried vegetables: fried onion (onion, soybean oil, starch, flavour enhancer(e621), spices), sesame. allergy advice for allergens, see ingredients in bold. also, may contain fish, milk, crustacean and eggs.",fish;soy;wheat_gluten,sesame;soy;wheat_gluten,egg;fish;milk,soy;wheat_gluten,fish,sesame,fish,disagreement,both_sides_different,sesame -> sesame;soy -> soy;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,eggs -> egg;fish -> fish;milk -> milk,
4099100029338,Thai Coconut Chicken,"fully cooked grilled chicken thigh meat (containing up to 20% water, seasoning [sugar, brown sugar, salt, soy sauce {wheat, soybean, salt), maltodextrin, corn starch, spices, onion powder, caramel color, garlic powder], vinegar, corn calories from fat 80 starch, pineapple juice powder [corn % daily value* 14% fat 5g og 5mg mg 53% ydrate 15g 5% iber og 1g 5% • iron 8% syrup solids and pineapple juice solids],   sodium phosphate) and thai coconut sauce (coconut cream 25% [coconut extract, water, xanthan gum, guar gum], water, brown sugar, expeller pressed canola oil, sea salt, 32% chicken base [chicken meat including natural chicken juices, natural sea salt, chicken fat, vegetable extract {potato, carrot, onion}, yeast extract, natural flavors, turmeric], vinegar, garlic [garlic, water], modified corn 32% starch,   jalapeno chili pepper, extractives of paprika [natural 0% values are based on a 2,000 calorie values may be higher or lower • vitamin c 2% extractives of paprika, canola oil], annatto extract [color], dried red chili pepper, lime juice concentrate, garlic powder, onion powder, turmeric, gum blend [guar gum, xanthan gum], citric acid), contains: soy, wheat, tree nuts,   your calorie needs: calories: 2,000 2,500 less than 65g 80g fat less than 20g 25g less than 300mg 300mg less than 2,400mg 2,400mg hydrate ber 300g 375g 25g 30g 50g 65g 8",soy;wheat_gluten,milk;soy;tree_nut;wheat_gluten,,soy;wheat_gluten,,milk;tree_nut,,disagreement,kg_only_prediction,cream -> milk;soy -> soy;soybean -> soy;tree nuts -> tree_nut;wheat -> wheat_gluten,,
4061459591873,Thunfisch in Dressing mit BBQ Geschmack,"XXL XXL XXL XX Aseiner W-enfieren nach haisee.www.msc.org.de QATC Firmen mit den auf dem Dedede henden Nach dem Offer unfillen, geht auf bewaren und in drei Tagen verbraucher Minders haltbar bis 31.12.2008 Handelsbezeichnung Thunfisch Lat. Beichnung Katuwanus pelamis Produktionsmethode Wildfang Meer) Fangmethode Umschließungsnetze und Rebenetze fichtig So trennt Tonne A TALL ALDI Fanggebiet Westlicher Indischer ALD T Code im Internet engeben Fangget Wingwaden ALDI Transtererz Code Orean (FAO 51) End siehe Dedel Boden Identitätskennzeichen: WOH755 fangetraum siehe Deckel Boden ALDI AS: 4061459591873 Cal Serviervorschlag QA State Deck Bour NUTRI SC",,fish,,,,fish,,disagreement,kg_only_prediction,thunfisch -> fish,,
5410383585028,Pain d'épices toast aux noix et dattes,"seigle, (dattes farine de riz), noix 596 \ever (carbonate acide de epjces de etdautres c 150g 14 tranches",tree_nut,tree_nut;wheat_gluten,,tree_nut,,wheat_gluten,,disagreement,kg_only_prediction,noix -> tree_nut;seigle -> wheat_gluten,,
06839312,adaptogen complex,"you have kn this product is manufactured and packaged in a facility may also process milk, soy, wheat, egg, peanuts, tree núts and shellfish. do not use if safety seal is damaged or missing. store in a c dry place. keep out of reach of children. ihese statements have not been evaluated by the food and ung diagnose, treat, cure, or prevent any disease. x0012tp3r1 new",egg;peanut;soy;tree_nut;wheat_gluten,egg;milk;peanut;soy;wheat_gluten,,egg;peanut;soy;wheat_gluten,tree_nut,milk,,disagreement,both_sides_different,egg -> egg;milk -> milk;peanuts -> peanut;soy -> soy;wheat -> wheat_gluten,,
3384089913121,Feuillantines au chevre,"(Tomates (35%) - (IE CHEVRE (2070) - Olives noires (5%) - HOZZBPELLR (LAIT pasteurisé sel. ferments lactiques, acidifiant : acide citrique, antiagglomérant : ceLLuLose) - Huile d*aLive - Herbes de provence - Origan - Sel - Poivre) - Pâte feuilletée pur beurre (FRRINE DE BLE - BEURRE - Eau - Sel - ÛELIF - Sucre inverti) BLLergènes : ELuten, Lait, Oeuf FRBRILLIE SUR LIN SITE UTILISBNT: gluten, lait, oeuf, arachides, soja, fruits à coque, céleri, moutarde, paissons. crustaces, mollusques B conserver enfre 0 et +40C / Produit",celery;egg;milk;mustard;soy;tree_nut;wheat_gluten,celery;egg;milk;mustard;peanut;soy;tree_nut;wheat_gluten,,celery;egg;milk;mustard;soy;tree_nut;wheat_gluten,,peanut,,disagreement,kg_only_prediction,arachides -> peanut;beurre -> milk;ble -> wheat_gluten;celeri -> celery;fruits a coque -> tree_nut;gluten -> wheat_gluten;lait -> milk;moutarde -> mustard;oeuf -> egg;soja -> soy,,
0209716029453,Les Cannelloni aux crevettes,"Tomates, eau, CREME liquide (stabilisants : carraghénanes), FROMAGE frais (sel), pâtes fraîches 7,2% (semoule de BLE dur, eau, ŒUF frais, concentré de curcuma), bisque de HOMARD 6,4% [eau, homard canadien (concentré de homard reconstitué, chair de homard), POISSONS, concentré de tomates, CRABE TOURTEAU, carottes, oignons, vin blanc, LANGOUSTINES, poireaux, brandy, sel, CELERI, persil, BEURRE, ail, cognac, piment fort, thym, laurier, safran, épaississants : gomme de guar et xanthane, conservateur : SULFITE DE SODIUM, huile de canola, extrait de cuisson de homard ; traces de mollusques, soja, moutarde], SAUMON Kéta du Pacifique, pulpe de CREVETTES 3,4% (crevettes, eau, sel, acidifiant : citrate de sodium, traces de sulfites), EMMENTAL 3%, carottes, échalotes 2,9%, double concentré de tomate, gélatine de bœuf, flocons de pomme de terre (extrait d'épices), ciboulette 1,1%, cognac (cognac, sel, arôme naturel de poivre), huile de tournesol, sel, persil, ail, amidon modifié de maïs, piment.",crustaceans;egg;fish;milk;wheat_gluten,celery;crustaceans;egg;milk;wheat_gluten,fish;mustard;soy,crustaceans;egg;milk;wheat_gluten,fish,celery,fish,disagreement,both_sides_different,beurre -> milk;ble -> wheat_gluten;celeri -> celery;crabe -> crustaceans;creme -> milk;fromage -> milk;homard -> crustaceans;oeuf -> egg;semoule de ble -> wheat_gluten;semoule de ble dur -> wheat_gluten,crevettes -> crustaceans;moutarde -> mustard;saumon -> fish;soja -> soy,sulfite -> sulphites;sulfites -> sulphites
8005380805018,Swiss Roll - Cocoa,"Zucker, Glukose-Fruktose-Sirup, WEIZENMEHL, Wasser, EIER 11,9 %, pflanzliche Fette (Palm, Palmkern), Schokoladenstreuseln 4,4 % (Zucker, Kakaomasse, Kakaobutter, Emulgator SOJALECITHIN, natürliches Vanillearoma), fettarmes Kakaopulver 3,7 %, MAGERMILCHPULVER, Palmöl, natürliches Aroma, Emulgatoren (Mono - und Diglyceride von Speisefettsäuren, SOJALECITHIN), Backtriebmittel (Dinatriumdiphosphat, Natriumhydrogencarbonat), Salz.  Im Betrieb werden auch SCHALENFRÜCHTE, SENF und LUPINE verarbeitet.",egg;mustard;soy;wheat_gluten,egg;lupin;mustard;soy;wheat_gluten,,egg;mustard;soy;wheat_gluten,,lupin,,disagreement,kg_only_prediction,eier -> egg;lupine -> lupin;senf -> mustard;sojalecithin -> soy;weizenmehl -> wheat_gluten,,
0681131282611,Decadent oatmeal raisin cookies,"raisins (raisins, sunflower oil), wheat flour, rolled oats, margarine (vegetable oil [canola oil, cottonseed oil and/or soybean oil), palm oil, water, salt, mono-and diglycerides [mono-and diglycerides, tocopherols (antioxidant), ascorbic acid (antioxidant), citric acid (antioxidant}], soy lecithin [an emulsifier], natural flavor, annatto extract [color], turmeric oleoresin [color], vitamina palmitate), brown sugar, sugar, eggs, golden raisins (golden raisins,  sunflower oil, sulfur dioxide), water, invert syrup, honey, fructose, baking soda, cinnamon, natural vanilla % flavor, salt, contains eggs, wheat and %soy, may contain traces of milk, tree nuts, %% peanuts and sesame,",egg;soy;wheat_gluten,,egg;milk;peanut;sesame;soy;tree_nut;wheat_gluten,,egg;soy;wheat_gluten,,egg;soy;wheat_gluten,disagreement,svm_only_prediction,,eggs -> egg;milk -> milk;oats -> wheat_gluten;peanuts -> peanut;sesame -> sesame;soy -> soy;soy lecithin -> soy;soybean -> soy;tree nuts -> tree_nut;wheat -> wheat_gluten;wheat flour -> wheat_gluten,
2200280407676,Kokos Kakao-Tafel,"Kakaobutter*, Rohrzucker, Kokosmehl* 19%, Kokosmilchpulver* 10%, Lecithin*, Kann Spuren von Haselnüssen, Mandeln, Pistazien und anderen Nüssen enthalten, Kakao: 38% mindestens",tree_nut,,tree_nut,,tree_nut,,tree_nut,disagreement,svm_only_prediction,,mandeln -> tree_nut;pistazien -> tree_nut,
0858218007409,Premium milk chicolate with caramrl filling truffles,"sugar, vegetable oil (palm), cocoa butter, whey powder (from milk), whole milk powder, cocoa mass, skimmed milk powder, butter, lactose, cocoa powder, emulsifier: soy lecithin, natural colors (curcumin, carmine) natural , artificial flavors (caramel vanillin), may contain peanuts/tree nuts, store in a cool and dry place gmo free ,,,",milk;soy;tree_nut,,milk;peanut;soy;tree_nut,,milk;soy;tree_nut,,milk;soy;tree_nut,disagreement,svm_only_prediction,,butter -> milk;lactose -> milk;milk -> milk;milk powder -> milk;peanuts -> peanut;skimmed milk -> milk;soy -> soy;soy lecithin -> soy;tree nuts -> tree_nut;whey -> milk;whole milk -> milk,
3596710466528,Assortiment exotiquemaxi plateau45 piècessamossas au bœufmini nems au porcacras à la morueSauce nuoc-mam et sauce aigre-douce,"Samossas au bœuf (35%) : Galette de BLÉ 12,8% (eau, farine de BLÉ 4.5%, huile de tournesol, blanc d'ŒUF en poudre, sel, émulsifiant : lécithines), oignon, viande de bœuf 5,5%, vermicelle de pois réhydraté, protéine et amidon de BLÉ, huile de tournesol, sucre, fécule de manioc, curry (contient MOUTARDE), sel, arômes (contient BLÉ), curcuma. Mini nems au porc (28%) : Galette de riz 14% (eau, farine de riz 6.2%, huile de tournesol (friture), sel, caramel (sucre, eau)), viande de porc 3,6%, vermicelle de pois réhydraté, oignon, carotte, protéine et amidon de BLÉ, germe de haricot mungo, gras de porc 0,6%, champignon noir réhydraté, arômes (contient BLÉ), sel, poivre. Acras à la morue (21%) : Pulpe de morue (POISSON) salée 8.8% (cabillaud (POISSON) 8.5% (Gadus morua), sel), flocon de pomme de terre réhydraté 7,5% (eau, pomme de terre, émulsifiant : mono - et diglycérides d'acides gras), huile de tournesol, fécule de pomme de terre, ail, oignon déshydraté, persil, blanc d'ŒUF en poudre, sel, piment, poivre. Sauce nuoc mam (8%) : Eau, sucre, nuoc mam 1,1% (POISSON, sel, eau), vinaigre d'alcool, sel. Sauce aigre douce (8%) : Eau, sucre, vinaigre d'alcool, ananas, poivron rouge, amidon modifié de maïs, huile de tournesol, sel, acidifiant : acide citrique, épices et plantes aromatiques (curry, gingembre) stabilisants : gomme guar, gomme xanthane. Pourcentages exprimés sur le total de l'assortiment. Traces éventuelles de lait, soja et fruits à coque. Elaboré à partir de bœuf et porc origine France.",egg;fish;mustard;soy;wheat_gluten,egg;fish;mustard;wheat_gluten,milk;soy;tree_nut,egg;fish;mustard;wheat_gluten,soy,,soy,disagreement,svm_only_prediction,ble -> wheat_gluten;farine de ble -> wheat_gluten;morue -> fish;moutarde -> mustard;oeuf -> egg,fruits a coque -> tree_nut;lait -> milk;soja -> soy,
4337256074384,Garnelen salat,"Salat-Gemüsemischung 39% (Eisbergsalat, Gurke, Endivie, Karotten, Weißkohl, Radicchio), Cocktail-Dressing 32 % (Wasser, Rapsöl, Magermilchjoghurt, Zucker, Branntweinessig, Tomatenpüree, Eigelb, Speisesalz, Petersilie, Zitronensaft aus Zitronensaft - konzentrat, Senfsaaten, Senf (Wasser, Senfsaaten, Essig, Speisesalz, Gewürze), Verdickungsmitteln (Xanthan, Guarkernmehl), Gewürze, färbendes Lebensmittel (Paprika-Extrakt)), gegarte Nudeln 17% (Wasser, Hartweizengrieß, Weißweinessig, Rapsöl), gegarte Garnelen 12% (Garnelen* (Weißwangengarnelen (Litopenaeus vannamei), Speisesalz, Säureregulatoren (Essigsäure, Citronensäure, Milchsäure), Antioxidationsmittel (Natriummetabisulfit)). *ASC zertifizierte Garnelen. Aus einer ASC-zertifizierten verantwortungsvollen Zucht. www.asc-aqua.org ASC-C-01343 Kann Spuren von Roggen (Gluten), Gerste (Gluten) und Hafer enthalten.",crustaceans;egg;mustard;wheat_gluten,crustaceans;egg;mustard,wheat_gluten,crustaceans;egg;mustard,wheat_gluten,,wheat_gluten,disagreement,svm_only_prediction,eigelb -> egg;garnelen -> crustaceans;senf -> mustard,gerste -> wheat_gluten;gluten -> wheat_gluten;hafer -> wheat_gluten;roggen -> wheat_gluten,
3760339573688,Cookie Balls Ice cream & Cookie dough,"Pâte à cookie crue [Farine de blé thermisée, beurre doux pasteurisé, huile de tournesol, sucre, chocolat en flocons (4%) (sucre (55%), pâte de cacao (38,5%), beurre de cacao (3%), poudre de lait entier (2%), matière grasse laitière (1,5%), arôme naturel de vanille), arôme vanille, amidon de maïs, eau, poudre à lever : bicarbonate de sodium, sel] (65%) (origine UE et non UE), eau, sucre, poudre de lait écrémé (3,7%), beurre, sirop de glucose déshydraté, crème (crème (lait), stabilisant : carraghénanes) (1,5%), arôme naturel de vanille (0,21%), émulsifiant (mono - et diglycérides d’acides gras), épaississants (farine de graines de caroube, gomme guar), gélifiants (alginate de sodium, carraghénanes), extrait de vanille (0,03%), grains noirs de vanille épuisée, colorant (béta carotène). Peut contenir des traces d’œufs et de produits à base d’œufs, fruits à coque, graines de sésame, soja et arachides.",egg;milk;tree_nut;wheat_gluten,milk;wheat_gluten,egg;peanut;sesame;soy;tree_nut,milk;wheat_gluten,egg;tree_nut,,egg;tree_nut,disagreement,svm_only_prediction,beurre -> milk;ble -> wheat_gluten;creme -> milk;farine de ble -> wheat_gluten;lait -> milk;lait ecreme -> milk;lait entier -> milk;poudre de lait -> milk,arachides -> peanut;fruits a coque -> tree_nut;graines de sesame -> sesame;oeufs -> egg;sesame -> sesame;soja -> soy,
0031290721320,Dark chocolate 72% cacao,"pate de cacao, sucre, beurre de cacao, émulsifiant (lécithine de soja), beurre concentré (lait). Peut contenir des fruits à coque, des arachides et du blé (gluten)",milk;peanut;soy;wheat_gluten,milk;soy,peanut;tree_nut;wheat_gluten,milk;soy,peanut;wheat_gluten,,peanut;wheat_gluten,disagreement,svm_only_prediction,beurre -> milk;lait -> milk;lecithine de soja -> soy;soja -> soy,arachides -> peanut;ble -> wheat_gluten;fruits a coque -> tree_nut;gluten -> wheat_gluten,
0680413027032,"Fruit Bars, Strawberry Flavor","Flour, Corn Syrup, Dates, White Sugar, Water, Corn Flakes, Invert Sugar, Baking Oil (Palm, Soybean, Canola Oil), Dextrose, Salt, Baking Soda, Strawberry Flavor, Citric Acid, Red Dye #40, Vanilla (Alcohol, Water, Glycerin, Sugar, Vanilla Bean Extractives), Butter Flavor. ALLERGEN INFORMATION: CONTAINS WHEAT. MANUFACTURED ON EQUIPMENT THAT PROCESSES PRODUCTS CONTAINING EGGS, PEANUTS AND OTHER NUTS. INGREDIENTS: Farine, Sirop de Mais, Dates, Sucre Blanc, Eau, Flocons de Mais, Sucre Inverti, Huile de Boulangerie (Palmier, Soja, Huile de Canola), Dextrose, Sel, Bicarbonate de Soude, Saveur de Fraise, Acide Citrique, Colorant Rouge # 40 , Vanille (Alcool, Eau, Glycérine, Sucre, Extraits de Beurre de Vanille), Saveur de Beurre. INFORMATIONS ALLERGENNES: CONTIENT DU BLÉ. FABRIQUE SUR L'EQUIPEMENT QUI PRODUIT DES PRODUITS CONTENANT DES OEUFS, DES ECOLES ET D'AUTRES NOIX. MANUFACTURED EXCLUSIVELY FOR: BBM CHOCOLATE DIST. LTD PINE BROOK, NJ 07058",egg;milk;peanut;soy;tree_nut;wheat_gluten,egg;milk;soy;tree_nut;wheat_gluten,peanut,egg;milk;soy;tree_nut;wheat_gluten,peanut,,peanut,disagreement,svm_only_prediction,beurre -> milk;ble -> wheat_gluten;butter -> milk;noix -> tree_nut;oeufs -> egg;soja -> soy;soybean -> soy;wheat -> wheat_gluten,eggs -> egg;peanuts -> peanut,
3583787357330,Whey protein cookies & cream,"Concentré de protéines de lactosérum (émulsifiant: lécithine de tournesol) (lait) (90%), lait écrémé en poudre, cacao maigre en poudre (2,0%), arômes naturels, épaississant gomme d'acacia, édulcorant: glycosides de stéviol (0,12%). Peut contenir des traces de : gluten, oeuf, sulfites, poisson, céleri, fruits à coques, crustacés, soja. Le concentrat de protéines de lactosérum provient de France et des Pays-bas. Fabriqué en France. En complément d'une activité physique, il est important de conserver une alimentation variée, équilibrée et un mode de vie sain. En cas de consommation prolongée (&gt; à 6-8 semaines), il est nécessaire de demander conseil à un médecin. Ce produit est contre-indiqué en cas d'insuffisance rénale, hépatique et pour les femmes enceintes et les personnes de moins de 14 ans. Tenir hors de portée des enfants. Se conformer à la dose journalière recommandée. Comment préparer votre WHEY PROTEIN: Mélanger 150ml d'eau à 2 cuillères bombées de WHEY PROTEIN (soit 30g) dans un shaker doté d'un tamis. Vous pouvez diminuer ou augmenter la quantité d'eau selon votre convenance. Mélanger pendant 30 secondes et déguster. Pour obtenir une boisson plus onctueuse, vous pouvez mélanger votre WHEY PROTEIN à 150 ml de boisson végétale ou de lait. Après reconstitution, consommer le shaker dans l'heure. Consommer un shaker en récupération dans les 30 minutes après votre pratique sportive. Nous vous de laver votre shaker directement après recommandons consommation. Vous pouvez aussi compléter votre alimentation en consommant un shaker de WHEY PROTEIN au petit déjeuner ou avant l'entrainement.",egg;milk,milk,celery;egg;soy;wheat_gluten,milk,egg,,egg,disagreement,svm_only_prediction,lactoserum -> milk;lait -> milk;lait ecreme -> milk;proteines de lactoserum -> milk;whey -> milk;whey protein -> milk,celeri -> celery;gluten -> wheat_gluten;oeuf -> egg;soja -> soy,sulfites -> sulphites
11804123,Serving Suggestion 回愆回 Scan here for recipe inspir,"Cheese powder [cheese (including Cheddar) (contains MILK), whey (MILK)] (32.4%), WHEAT flour, corn starch, skimmed MILK powder, iodised salt, MUSTARD seeds (1.4%), spices, sugar, potassium chloride, flavourings (contain WHEAT, BARLEY). May contain other cereals containing gluten, celery, egg and soy. A cheddar cheese sauce mix with a hint of mustard For more recipe inspiration visit www",celery;milk;mustard;wheat_gluten,milk;mustard;wheat_gluten,celery;egg;soy,milk;mustard;wheat_gluten,celery,,celery,disagreement,svm_only_prediction,barley -> wheat_gluten;milk -> milk;milk powder -> milk;mustard -> mustard;mustard seeds -> mustard;skimmed milk -> milk;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whey -> milk,celery -> celery;egg -> egg;gluten -> wheat_gluten;soy -> soy,
3395250401415,Merveilles de Noël,"[Sucre, pate de cacao, beurre de cacao, LAIT en poudre, emulsifiant: lecithine de SOJA, arome naturel de vanille Couverture blanc 30% min.cacao, noir 65% min cacao. lait 35 % min cacao. (cacao origine non DE Presence possible de fruits a coque, gluten et sesame.",milk;sesame;soy,milk;soy,sesame;tree_nut;wheat_gluten,milk;soy,sesame,,sesame,disagreement,svm_only_prediction,beurre -> milk;lait -> milk;lecithine de soja -> soy;soja -> soy,fruits a coque -> tree_nut;gluten -> wheat_gluten;sesame -> sesame,
8690710009428,Tahin Helva,"Sesam paste (57%), Zucker, Emulgator (Mono - und Diglyceride von Speisefettsäuren), Seifenkrautwurzelextrakt, Säuerungsmittel (Citronensäure), Vanillearoma. Allergenhinwels: Kann Spuren von Pistazien, Haselnuss, Walnuss und Mandeln enthalten.",sesame;tree_nut,sesame,tree_nut,sesame,tree_nut,,tree_nut,disagreement,svm_only_prediction,sesam -> sesame,haselnuss -> tree_nut;mandeln -> tree_nut;pistazien -> tree_nut;walnuss -> tree_nut,
8906019564163,Sing Bhujiya,"SING BHUJIYA INGREDIENTS: Peanuts (62.6%), Edible Vegetable Oil (Palmolein), Gram Flory (Besan) (19%), Edible lodised Salt (1.5%), Black Pepper Powder, Dried Mango Powder Amchur), Chili Powder, Edible Black Salt, Spices Powder (Cloves, Cinnamon), Acidity Regulators (Malic Acid) - (E/INS - 296). CONTAINS PEANUTS PRODUCT OF INDIA ALLERGY ADVICE: Manufactured in a facility that processes soy products, milk solid, peanuts, tree nuts, nuts, sesame seeds & wheat.",peanut;sesame,peanut,milk;sesame;soy;tree_nut;wheat_gluten,peanut,sesame,,sesame,disagreement,svm_only_prediction,peanuts -> peanut,milk -> milk;peanuts -> peanut;sesame -> sesame;sesame seeds -> sesame;soy -> soy;tree nuts -> tree_nut;wheat -> wheat_gluten,
0264455947147,Taboulé aux 5 légumes,"Eau, oignons 9,8 %, courgettes 9,8%, carottes 8,5%, concombres 7,3 %, poivrons rouges 4,8 %, double concentré de tomate 3 %, huile d'olive vierge extra 1,9 %, feuilles de menthe émincées, jus de citron concentré, sel, persil, sucre, arômes naturels, épice. Total légumes mis en œuvre : 40,7% (Pourcentages exprimés sur la garniture). contient céréales à gluten (blé), traces de lait et céleri.",celery;wheat_gluten,,celery;milk;wheat_gluten,,celery;wheat_gluten,,celery;wheat_gluten,disagreement,svm_only_prediction,,ble -> wheat_gluten;celeri -> celery;gluten -> wheat_gluten;lait -> milk,
7290000651248,Escalope Dinde BBQ,"Poitrine de dinde (90%), eau (5%), glucides (1%), sel, isolat de protéine de soja / pois, amidon modifie (E1420), stabilisants (E450, E451, E452, E407, E415), levure, ail, paprika, huiles d'épices (paprika, poivre, ail), extrait de romarin, arôme de fumée, arôme de bœuf. Préfrits dans l'huile végétale. Contenir : soja. Peut contenir : gluten de blé, sésame, céleri, moutarde.",soy;wheat_gluten,soy,celery;mustard;sesame;wheat_gluten,soy,wheat_gluten,,wheat_gluten,disagreement,svm_only_prediction,soja -> soy,ble -> wheat_gluten;celeri -> celery;gluten -> wheat_gluten;moutarde -> mustard;sesame -> sesame,
17210922,Rote Linsen,"Rote Linsen*, Sonnenblumenöl“. *aus kontrolliert biolo - gischem Anbau. Kann Spuren von Schalenfrüchten und Sesam sowie vereinzelt glutenhaltige Getreidekörner enthalten.",sesame,,sesame,,sesame,,sesame,disagreement,svm_only_prediction,,sesam -> sesame,
0041735022615,Cobb salad with turkey & bacon,"Iceberg lettuce, romaine lettuce, chunky bleu cheese dressing (canola oil, low fat buttermilk [skim milk, whey, water, skim milk solids, whey solids, corn starch, tapioca starch, disodium phosphate, carrageenan gum, locust bean gum, culture], bleu cheese [milk, salt, culture, enzymes], water, egg yolk, salt, distilled vinegar, sugar, maltodextrin, cultured dextrose, dried garlic, xanthan gum, carrageenan gum, mustard flour, spice), hard-cooked eggs (egg, water, citric acid, sodium benzoate [as a preservative]), turkey breast (turkey breast, water, contains 2% or less of sugar, salt, sodium phosphate [preservative], sodium diacetate [preservative], sodium nitrite [preservative], potassium lactate [preservative], sodium erythorbate [preservative]), bacon pieces (bacon cured with water, salt, sugar, sodium nitrite [preservative], may contain smoke flavoring, dextrose, brown sugar, sodium phosphates [preservative], sodium erythorbate [preservative], sodium ascorbate [preservative], potassium chloride [preservative], flavoring).",egg;milk;mustard,,egg;milk;mustard,,egg;milk;mustard,,egg;milk;mustard,disagreement,svm_only_prediction,,egg -> egg;egg yolk -> egg;eggs -> egg;milk -> milk;mustard -> mustard;skim milk -> milk;whey -> milk,
0450340360096,Geflügel-Twister Habanero,"Geflügelfleisch 73% (Hähnchenfleisch 50%, Putenfleisch 50%), Marinade (Rapsol, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Maltodextrin, Rapsol (ganz gehärtet), Gewürze, Kräuter, SESAMSAAT, SENFSAAT, Chili &lt; 1%, aufgeschlossenes Pflanzeneiweiß, Gewürzextrakte, Aroma), Weißbrotbrösel (WEIZENMEHL, Speisesalz, Hefe), Wasser, Kartoffelmehl, Säureregulator E325, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze (enthält SENF), Dextrose, Glukosesirup. Stabilisator E331, E262; Antioxidationsmittel E300, E301. Kann Spuren enthalten von: MILCH, EIER, SELLERIE, SOJA, SULFIT.",celery;mustard;wheat_gluten,mustard;wheat_gluten,celery;egg;milk;soy,mustard;wheat_gluten,celery,,celery,disagreement,svm_only_prediction,senf -> mustard;weizenmehl -> wheat_gluten,eier -> egg;milch -> milk;sellerie -> celery;soja -> soy,sulfit -> sulphites
3300060400992,Suprême de homard,"Fumet de crustacés reconstitué (eau, jus de tomates reconstitué, crustacés 7.6% (homard 3.8%, crevette, crabe), oignons, carottes, vin blanc (sulfites), poireaux, crème, huile d'olive, huile de colza, ail, sel, cognac, piment), amidon transformé de maïs, arômes, exhausteur de goût : glutamate monosodique, correcteur d'acidité : acide citrique. Traces éventuelles de céleri, de céréales contenant du gluten, poisson, mollusques, moutarde, oeufs, soja et fruits à coque.",celery;crustaceans;milk,crustaceans;milk,celery;egg;mustard;soy;tree_nut;wheat_gluten,crustaceans;milk,celery,,celery,disagreement,svm_only_prediction,crabe -> crustaceans;creme -> milk;crevette -> crustaceans;homard -> crustaceans,celeri -> celery;fruits a coque -> tree_nut;gluten -> wheat_gluten;moutarde -> mustard;oeufs -> egg;soja -> soy,sulfites -> sulphites
