product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
4099100026900,Bagels,"enriched wheat flour, water, sugar, wheat gluten, onion, salt, malted barley flour, cornmeal, yeast, poppy seeds, sesame seeds, garlic, mono and diglycerides, calcium propionate, potassium sorbate, guar gum, molasses, maltodextrin, corn syrup solids, ammonium chloride, ascorbic acid, soybean oil, algin, soy lecithin, citric acid",sesame;soy;wheat_gluten,sesame;soy;wheat_gluten,,sesame;soy;wheat_gluten,,,,exact_agreement,,barley -> wheat_gluten;barley flour -> wheat_gluten;gluten -> wheat_gluten;sesame -> sesame;sesame seeds -> sesame;soy -> soy;soy lecithin -> soy;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
4710008212669,"Kung Fu Soup, Instant, Oriental Noodle","FARINE DE HUILE DE PALME, HUILE DE SÉSAME 8,2%, SEL, EXHAUSTEUR DE GOUT(E621 AROME ARTIFICIEL DE GLUCOSE, GINGEMBRE, EPICES, STABILISANT (É415), ANTIOXYDANT (E307), ASSAISONNEMENT EN POUDRE TRAITE PAR IONISATION.",sesame,sesame,,sesame,,,,exact_agreement,,huile de sesame -> sesame;sesame -> sesame,,
3248830691549,"Penne Bolognaise, aux petits légumes et mozzarella","Penne cuites 28,5% (eau, semoule de blé dur, huile de colza), tomates 26,8% (tomates pelées concassées et jus de tomates), courgettes 9,2%, viande de bœuf origine France 9%, carottes 7%, concentré de tomates, eau, mozzarella 3,5% (contient lait), oignons, arôme naturel (œuf, blé, orge, céleri), farine de blé, basilic 0,5%, sel, poivre.",celery;egg;milk;wheat_gluten,celery;egg;milk;wheat_gluten,,celery;egg;milk;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;celeri -> celery;farine de ble -> wheat_gluten;lait -> milk;oeuf -> egg;orge -> wheat_gluten;semoule de ble -> wheat_gluten;semoule de ble dur -> wheat_gluten,,
3560071019228,Poisson pané,"Chair hachée de _poisson_** 65%, farine de _blé_, huile de colza, eau, amidon de pomme de terre, sel, épices (poivre blanc, paprika), levure. **Pour connaître l'espèce mise en œuvre et l'origine, se référer au pavé de marquage. A - Colin d'Alaska (Theragra chalcogramma), pêché au chalut en Océan Pacifique Nord-Ouest (FAO 61). B - Colin d'Alaska (Theragra chalcogramma), pêché au chalut en Océan Pacifique Nord-Est (FAO 67). C - Colin Lieu (Pollachius virens), pêché au chalut en Océan Atlantique Nord-Est en Mer du Nord, Mer de Norvège, Spitzberg et Île aux Ours, Mer de Barents, dans les Eaux islandaises et férigiennes (FAO 27). D - Hoki de Nouvelle-Zélande (Macruronus novaezelandiae), pêché au chalut en Océan Pacifique Sud-Ouest (FAO 81).",,wheat_gluten,,,,wheat_gluten,,disagreement,kg_only_prediction,ble -> wheat_gluten;farine de ble -> wheat_gluten,,
8718907567268,Bakpoeder,"voedingszuur (difosfaat [E450]), rijsmiddel (natriumcarbonaat [E500]), maïszetmeel.",,,,,,,,exact_agreement,,,,
0074908360566,Marinara Sauce,"Tomato puree (water, tomato paste), diced tomatoes in juice, fresh onions, imported olive oil, sugar, garlic, salt, basil, spices.",,,,,,,,exact_agreement,,,,
8410679232206,Postres desserts,"pasta de cacao, azúcar, manteca de cacao, emulsionante (lecitina de soja), aroma natural de vainilla",soy,soy,,soy,,,,exact_agreement,,soja -> soy,,
3229820181363,Ramen soja caramel,"Nouilles japonaises précuites: Farine de blé 61%, eau, amidon acetylé gluten de blé, sel, huile de soja, correcteurs d'acidité: acide lactique, carbonates de sodium Assaisonnement saveur soja-caramel: sucre, sel, maltodextríne de maïs, extrait de levure, extrait de malt de blé en poudre, colorant: extrait de paprika, graines de sésame,  épices en poudre (poivre blanc, ail, gingembre), antiagglomérant: carbonates de sodium; sauce soja en poudre 0,06% (sel, sucre, extrait de levure, maltodextrine de maïs, fèves de soja, graines de sésame, épices en poudre (ail, poivre blanc, gingembre), colorant: extrait de paprika; antiagglomérant: carbonates de sodium; huile de tournesol), exhausteur gout: 5'-ribonucleotide disodique, huile de tournesol. Nouilles japonaises précuites fabriquées en Chine selon une recette traditionnelle du Japor Farine de blé: origine non UE.",sesame;soy;wheat_gluten,sesame;soy;wheat_gluten,,sesame;soy;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;farine de ble -> wheat_gluten;gluten -> wheat_gluten;graines de sesame -> sesame;sesame -> sesame;soja -> soy,,
0077034011074,Dark Chocolate Medley,"Almonds (almonds, peanut and/or sunflower oil). dark chocolate chunks (sugar, chocolate liquor, cocoa butter, soy lecithin, salt and vanilla). cashews and pecans (cashews and pecans, peanut and/or sunflower oil, salt).",milk;peanut;soy;tree_nut,milk;peanut;soy;tree_nut,,milk;peanut;soy;tree_nut,,,,exact_agreement,,almonds -> tree_nut;butter -> milk;cashews -> tree_nut;peanut -> peanut;soy -> soy;soy lecithin -> soy,,
7318690012306,Ekologisk Delikatesspotatis,Sort och klass: se vita fältet på påsens undersida.,,,,,,,,exact_agreement,,,,
8713576130355,honigwaffeln,"Sirop de _blé_*, farine de _blé_*, graisses végétales (huile de palme*, huile de tournesol*), miel 8.5% sirop d'agave*, protéine de tournesol, son de blé*, sel marin, poudre à lever: bicarbonate de sodium, émulsifiant: léchitine de tournesol, cannelle*, jus de citron*",wheat_gluten,wheat_gluten,,wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;farine de ble -> wheat_gluten,,
42249464174182678785,"IHOP, 2% Milk, Large",undefined,,,,,,,,exact_agreement,,,,
0859544004148,"Emilys', Dark Chocolate Butter Crunch Toffee","Almonds, sugar, butter, dark chocolate, light corn syrup, water, salt, baking soda.",milk;tree_nut,milk;tree_nut,,milk;tree_nut,,,,exact_agreement,,almonds -> tree_nut;butter -> milk,,
0872590000438,Sesame Snack with Chia,"Roasted sesame seeds, Sugars (glucose syrup, sugar), Chia seeds",sesame,sesame,,sesame,,,,exact_agreement,,sesame -> sesame;sesame seeds -> sesame,,
5400112376133,poivron vert au fromage à la crème,"Fromage double crème 52%, poivrons dh verts 40%, lamelles de paprika, huile de canola non hydrogénée, sel, vinaigre d'alcool, acidifiants (acide acétique, acide citrique), épaississant (chlorure de calcium), amidon de tapioca.",milk,milk,,milk,,,,exact_agreement,,creme -> milk;fromage -> milk,,
8719587091609,Amandelen Ongebrand,Amandel. Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram,,,,,,,,exact_agreement,,,,
0840423101843,"Thai-style green curry chicken with brown rice noodles, chicken, and red bell peppers, cooked in avocado oil, all in a green curry sauce, thai-style green curry chicken","Cooked brown rice noodles (brown rice, rice bran), cooked seasoned chicken breast with rib meat (chicken, water, potato starch, sea salt), carrots, squash, red bell peppers, water, coconut milk (coconut milk, water, xanthan gum), contains less than 2% of avocado oil, concentrated lime juice, fish sauce (anchovy, salt, sugar), galangal, green curry paste (green chili, lemongrass, garlic, salt, galangal, shrimp paste [shrimp, salt], kaffir lime peel, spices including turmeric), lemongrass puree (lemongrass, water), maltodextrin, organic coconut sugar, poblano peppers, rice starch, thai basil.",crustaceans;fish;milk,crustaceans;fish;milk,,crustaceans;fish;milk,,,,exact_agreement,,fish -> fish;milk -> milk;shrimp -> crustaceans,,
3256228942210,"Verrines de foie gras de canard entier, -, coffret 2x50","Foie gras de canard entier au sauternes : foie gras de canard (origine : France), sauternes 2,3%, sel, poivre, sucre, conservateur : nitrite de sodium, antioxydant : ascorbate de sodium",,,,,,,,exact_agreement,,,,
4800016077906,presto (dkg) 30g,"COOKIE BASE (_WHEAT_ FLOUR, SUGAR, VEGETABLE FAT (PALM, ANTIOXIDANT (TBHQ)), COCOA, CORNSTARCH, GLUCOSE, SKIMMED _MILK_, RAISING AGENTS (SODIUM BICARBONATE, AMMONIUM BICARBONATE, SODIUM ACID PYROPHOSPHATE), IODIZED SALT, EMULSIFIER (_SOYA_ LECITHIN), ARTIFICIAL FLAVOR), AND CREAM FILLING (_PEANUT_ PASTE (_PEANUTS_, HYDROGENATED VEGETABLE OIL (PALM), VITAMIN B1, VITAMIN B6, FOLIC ACID), SUGAR, WHEY, EMULSIFIERS (TRIGLYCERIDES, _SOYA_ LECITHIN), CORNSTARCH, IODIZED SALT, ANTIOXIDANTS (BHT, BHA))",milk;peanut;wheat_gluten,milk;peanut;wheat_gluten,,milk;peanut;wheat_gluten,,,,exact_agreement,,cream -> milk;milk -> milk;peanut -> peanut;peanut paste -> peanut;peanuts -> peanut;skimmed milk -> milk;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whey -> milk,,
0810044330434,Pistachios Filled Mini Donuts,"WHEAT FLOUR, VEGETABLE FAT (PALM, PALM KERNEL AND COCONUT FAT), SUGAR, WATER, CHOPPED PISTACHIOS, SUNFLOWER OIL, WHEY (MILK), LACTOSE (MILK), PISTACHIO PASTE, YEAST, DEXTROSE, POTATO STARCH, CORN STARCH, SOY FLOUR, SKIM MILK POWDER, EMULSIFIERS (SOY LECITHIN, MONO - AND DIGLYCERIDES OF FATTY ACIDS), LEAVENING (DISODIUM DIPHOSPHATE, BAKING SODA), SALT, NATURAL FLAVOR, BETA-CAROTENE COLOR, ASCORBIC ACID (DOUGH CONDITIONER.  CONTAINS: TREE NUTS (PISTACHIO), WHEAT, SOY, MILK. MAY CONTAIN: OTHER TREE NUTS, EGGS.",milk;soy;tree_nut;wheat_gluten,milk;soy;tree_nut;wheat_gluten,egg,milk;soy;tree_nut;wheat_gluten,,,,exact_agreement,,lactose -> milk;milk -> milk;milk powder -> milk;pistachio -> tree_nut;pistachios -> tree_nut;skim milk -> milk;soy -> soy;soy flour -> soy;soy lecithin -> soy;tree nuts -> tree_nut;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whey -> milk,eggs -> egg;tree nuts -> tree_nut,
0855239003281,Coffee Almond Toffee,"Sugar, butter (cream, salt), semisweet chocolate (chocolate liquor, sugar, cocoa butter, soy lecithin, vanilla), almonds, coffee, soy lecithin, sea salt.",milk;soy;tree_nut,milk;soy;tree_nut,,milk;soy;tree_nut,,,,exact_agreement,,almonds -> tree_nut;butter -> milk;cream -> milk;soy -> soy;soy lecithin -> soy,,
0011150602792,"Fisherman's Reserve, Shrimp Cocktail Medium Platter","Shrimp: shrimp, salt. sauce: water, sugar, tomato paste, prepared horseradish (horseradish root, distilled vinegar, salt, oil of mustard), distilled vinegar (water, acetic acid), salt, modified tapioca starch, worcestershire sauce (vinegar, soy sauce, bro",crustaceans;mustard;soy,crustaceans;mustard;soy,,crustaceans;mustard;soy,,,,exact_agreement,,mustard -> mustard;shrimp -> crustaceans;soy -> soy,,
3257981179783,Bâtonnets saveur crabe,"Surimi base: 38% (chair de poisson 91,7%, sucre, stabilisants : sorbitol de maïs et de blé, polyphosphates), eau, amidon de blé, blanc d‘œuf poudre réhydraté, huile de colza, arôme crabe (dont poisson et crustacés), sel, exhausteur de goût: glutamate monosodique.colorant: extrait de paprika.",crustaceans;egg;wheat_gluten,crustaceans;egg;wheat_gluten,,crustaceans;egg;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;crabe -> crustaceans;oeuf -> egg,,
5411188136866,Coconut stracciatella,"base de coco ligera, agua, crema de coco, agua de coco, azucar, almidon modificado, pasta de cacao, manteca de cacao, estabilizante (pectinas), zumo de limon, aromas naturales, citrato tricalcico, sal marina, fermentos (S. thermophilus, L. bulgaricus).",,,,,,,,exact_agreement,,,,
0070450343514,Sliced Almonds,Almonds.,tree_nut,tree_nut,,tree_nut,,,,exact_agreement,,almonds -> tree_nut,,
4061463979568,Multigrain Honey Shapes,"RICE FLOUR (36%), WHOLEGRAIN OAT FLOUR (29%), Maize Flour, Oligofructose, Sugar, HONEY (4.5%), Calcium Carbonate, Caramelised Sugar Syrup, Barley Malt Extract, Colour: Carotenes; Sunflower Oil, Flavouring, Salt, Antioxidant: Tocopherol-Rich Extract; Emulsifier: Lecithins; Ferrous Fumarate, Plant Extracts: Radish Concentrate, Carrot Concentrate, Turmeric Extract, Niacin, Pantothenic Acid, Riboflavin, Vitamin B6, Thiamin, Folic Acid, Vitamin B12. ALLERGY ADVICE: For allergens, see ingredients in bold. May also contain almonds, Brazil nuts, cashews, hazelnuts, macadamia nuts, pecan nuts, walnuts, peanuts, milk, rye, sesame, soya, spelt (wheat) and wheat. DIETARY ADVICE: Suitable for vegetarians. No artificial colours, flavourings or preservatives.",milk;peanut;sesame;tree_nut;wheat_gluten,milk;peanut;sesame;tree_nut;wheat_gluten,,milk;peanut;sesame;tree_nut;wheat_gluten,,,,exact_agreement,,almonds -> tree_nut;barley -> wheat_gluten;barley malt -> wheat_gluten;barley malt extract -> wheat_gluten;cashews -> tree_nut;hazelnuts -> tree_nut;macadamia -> tree_nut;milk -> milk;oat -> wheat_gluten;oat flour -> wheat_gluten;peanuts -> peanut;pecan -> tree_nut;rye -> wheat_gluten;sesame -> sesame;walnuts -> tree_nut;wheat -> wheat_gluten,,
0075391047644,Premium Fillets Steelhead Trout,"Steelhead trout, color added.",fish,fish,,fish,,,,exact_agreement,,trout -> fish,,
3071900005102,Erstein cristallise sachet 1kg - gamme courants,100% sucre de betterave,,,,,,,,exact_agreement,,,,
3760373401732,Navette saumon fromage frais concombre,"Pain navette, eau, sucre, levure, oeuf, sesame, sel, saumon, saumon fumé, yahourt grecque, ciboulette, echalotte, citron, fécule de manioc, concombre",egg;fish;sesame,egg;fish;sesame,,egg;fish;sesame,,,,exact_agreement,,oeuf -> egg;saumon -> fish;sesame -> sesame,,
3256220870436,"Vin AOP rouge Bordeaux rouge Chevalier de Landerac élevé fûts chêne, bouteille 75cL",Contient des SULFITES,,,,,,,,exact_agreement,,,,sulfites -> sulphites
0628915611311,Peanuts arachides,"ARACHIDES, SEL, MALTODEXTRINE DE MAIS, FECULE DE POMME DE TERRE, SOLIDES DU SIROP DE MAIS, ÉPICE,POUDRE D'OIGNON, HUILE DE TOURNESOL, GUANYLATE ET INOSINATE DISODIQUES,SORBITOL.",peanut,peanut,,peanut,,,,exact_agreement,,arachides -> peanut,,
3175681221970,Repas complet porridge flocons d'avoine,"Flocons d'avoine complète 32,9%, protéines de lait, lait écrémé en poudre, son d'avoine, maltodextrine, huile de tournesol, huile de soja entièrement raffinée, potassium, épaississant (carboxyméthyl-cellulose sodique), inuline, sirop de glucose, minéraux (sodium, magnésium, potassium, fer, zinc, iode, cuivre, sélénium, manganèse), arômes, édulcorant (acésulfame-k), émulsifiant (esters citriques des mono - et diglycérides d'acides gras), vitamines (C, E, A, D, BI, B2, PP, B5, B6, B9, B12, H), antioxydants (esters d'acides gras de l'acide ascorbique, extrait riche en tocophérols, acide ascorbique). Fabriqué dans un atelier qui utilise des œufs et du soja. Les mentions en gras et soulignées sont destinées aux personnes intolérantes ou allergiques.",milk;soy;wheat_gluten,milk;soy;wheat_gluten,egg,milk;soy;wheat_gluten,,,,exact_agreement,,avoine -> wheat_gluten;lait -> milk;lait ecreme -> milk;proteines de lait -> milk;soja -> soy,oeufs -> egg;soja -> soy,
8008481802498,Mortadella mit Trüffel (Bio),"Schweinefleisch, Meersalz, Sommer-Trüffel (Tuber aestivum Vitt. 1,5%), Zucker, Gewürze, natürliche Aromen, Kräuter, Antioxidationsmittel: E300, Konservierungsstoffe: E250",,,,,,,,exact_agreement,,,,
8590421053089,Olivový olej,Extra panenský olivový olej,,,,,,,,exact_agreement,,,,
4337256512398,Speisequark 20%,Quark,,,,,,,,exact_agreement,,,,
3700359222654,Arachide au wasabi,"ARACHIDES au WASABI Composiûon: ARACHIDES, farine de BLE, sucre, amidon de maïs, farine de maïs, huile de palme, sel, sauce SOJA en poudre, (BLE, SOJA, dextrine, sel, Koji, eau, colorant: Caramel ammoniacal(E150c)),mélange assaisonnant (dextrine, épaississant: gomme arabique (E414),arôme MOUTARDE, huile de palme, antioxydant: extrait de romarin(E392)), carbonate de sodium (E500) acide citrique (E330), fécule de pomme de terre, additif: fumarate de sodium (E635), colorant: complexes cuivre-chlorophylles (E141),wasabi (0,0031",mustard;peanut;soy;wheat_gluten,mustard;peanut;soy;wheat_gluten,,mustard;peanut;soy;wheat_gluten,,,,exact_agreement,,arachides -> peanut;ble -> wheat_gluten;farine de ble -> wheat_gluten;moutarde -> mustard;soja -> soy,,
0058578366028,Spicy Beef Donairs,"Donair meat beef load, Pita bread, Donair sauce, Processed swiss cheese food",,,,,,,,exact_agreement,,,,
3770004388615,Sauce Beurre Citron Onctueuse et riche en Beurre,"Eau, beurre* 18,7 %, crème fraîche* , échalotes, amidon, huile végétale (colza ou tournesol), Sucre, sel de Guérande 1,3 %, jus de citron concentré 1,1%, jus de citron vert 1%, épices et aromates, colorant : lutéine, épaississants : cellulose, gomme xanthane.",milk,milk,,milk,,,,exact_agreement,,beurre -> milk;creme -> milk,,
4260189213639,Ekologiškas limonadas apelsinas-vanilė,"carbonated water, sugar, orange juice 3.5%, lemon juice 2.5%, orange extract, natural flavoring, pumpkin and apple color extracts from pumpkin and apple, natural wormwood extract, antioxidant (ascorbic acid), stabilizers (sweetfruit gum)",,,,,,,,exact_agreement,,,,
7501055326785,Coca-Cola sin azúcar,"AGUA CARBONATADA, CONCENTRADO COCA-COLA SIN CALORIAS, SIN AZÚCAR, MEZCLA DE ASPARTAME Y ACESULFAME POTÁSICO (40mg/100g). FENILCETONÚRICOS: CONTIENE FENILALANINA.",,,,,,,,exact_agreement,,,,
5053826311466,Christmas Pudding,"Raisins secs * (18%), _œufs_, beurre (_lait_), groseilles * (9 %), écorces confites (9 %) (sirop de glucose *, écorces de citron, écorces d'orange, jus de citron), Sucre brun, chapelure * (farine de _blé_ (farine de _blé_ (_gluten_), sel, levure), brandy de David Ramnoux (7 %), farine Shipton Mill * (farine de _blé_ (calcium)), fer, niacine, thiamine, Carottes râpées, mélasse noire *, flocons d'_amande_ (2 %), épices mélangées.",egg;milk;wheat_gluten,egg;milk;tree_nut;wheat_gluten,,egg;milk;wheat_gluten,,tree_nut,,disagreement,kg_only_prediction,amande -> tree_nut;beurre -> milk;ble -> wheat_gluten;farine de ble -> wheat_gluten;gluten -> wheat_gluten;lait -> milk;oeufs -> egg,,
8005569511846,Orecchiette,"Semola di _GRANO_ duro, acqua",,,,,,,,exact_agreement,,,,
0840379101409,Honey Peanut Butter,"Dry roasted peanuts, organic honey, organic cane sugar, peanut oil, palm oil, sea salt.",peanut,peanut,,peanut,,,,exact_agreement,,peanut -> peanut;peanut oil -> peanut;peanuts -> peanut,,
20339579,Fricadelles de Porc,"Frlkadellen vom Schwein. Zutatn i'. 80% Schweinefleisch (z.T. fein zerkleinert), Panier. mehl (Weizenmehl, Trinkwasser, Speisesalz, Hefe), Trinkv,es. ser, Zwiebeln, Gewürze (enthâlt Senf), jodiertes Speisesa± (Swsesalz, Kaliumiodat), Dextrose, Weizenstârke, Senf(Trink - wasser, Senfsaaten, Branntweinessig, Zucker, Gewürze), Palrnôl, Krâuter, El*.*aus Bodenhaftung. Unter Schutzatmosphâre verpackt. Xufgezogen in: Deutschland. Geschlachtet in: Deutschland Zerlegt in: Deutschland. Verarbeitet in: Deutschland. ZUbereitUngsempfehlung: Das ausgepackte Produkt in der Mikrowelle bei 600 W 1 Minute (1 Stück), im vorgeheizten BackOfen bei 180 oc Ober-/Unterhitze 10 Minuten Oder in der Pfanne bei mittlerer Hitze unter gelegentlichem Wenden 8 Mi - k nuten Guten Appetit!",mustard;wheat_gluten,mustard;wheat_gluten,,mustard;wheat_gluten,,,,exact_agreement,,senf -> mustard;weizenmehl -> wheat_gluten;weizenstarke -> wheat_gluten,,
5450100014349,Cannelloni ricotta epinards,"Eau, tomates pelées concassées 23,3% (tomates, jus de tomates, correcteur d'acidité : acide citrique), ricotta 18,4% ? (sérum de/aitde vache pasteurisé, crème de lait, sel, correcteur d'acidité :acide citrique), semoule de blé dur, épinards 5,7%, crème,huile } de blé, emmental râpé (lait de vache, sel, ferments, coagulant, antiagglomérant :amidon de pommes de terre), mozzarella (lait de vache, sel, ferments de pommes de transformé de pommes de terre,mélange œuf (blanc d'œuf, en poudre, oignons, amidon transformé de tapioca, sucre, sel, champignons, poireaux, lait écrémé en poudre, arome naturel, vin blanc (contient sulfites), origan, ail, poivre, muscade, paprika.",egg;milk;wheat_gluten,egg;milk;wheat_gluten,,egg;milk;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;creme -> milk;lait -> milk;lait ecreme -> milk;oeuf -> egg;semoule de ble -> wheat_gluten;semoule de ble dur -> wheat_gluten,,sulfites -> sulphites
29551927,Granola Nougat Bits,"Mehl 46% Weizen, Vollkorn-Weizent Vollkorn-Mais, Vollkorn-Reis), Zucker, Palmöl, Rapsöl, zerkleinerte Haselnüsse 4%, fettarmes Kakaopulver, Speisesalz, Emulgator Sonnenblumenlecithine.",tree_nut;wheat_gluten,tree_nut;wheat_gluten,,tree_nut;wheat_gluten,,,,exact_agreement,,haselnusse -> tree_nut;weizen -> wheat_gluten,,
3321431025323,Saumon fumé,"Saumon (POISSON) Atlantique (Salmo salar) élevé en Ecoss (Royaume-Uni) issu d'animaux nourris sans OGM 97%, sel 3%.",fish,fish,,fish,,,,exact_agreement,,saumon -> fish,,
5018357804863,Honey Granola,"Wholegrain OAT flakes (46%), nuts & seeds (28%) [sliced ALMONDS, sunflower seeds, pumpkin seeds, chopped PECAN NUTS], honey (16%), toasted wholegrain RYE flakes, vegetable oil (rapeseed and sunflower in varying proportions), natural flavouring.",tree_nut;wheat_gluten,tree_nut;wheat_gluten,,tree_nut;wheat_gluten,,,,exact_agreement,,almonds -> tree_nut;oat -> wheat_gluten;pecan -> tree_nut;rye -> wheat_gluten,,
3222472635604,Sauce crudités fines herbes,"Eau - huile de colza 40% – vinaigre d'alcool 3,5% - sucre – fines herbes réhydratées 3% (estragon, persil, cerfeuil) - vinaigre de vin blanc (contient des sulfites) 2,6% - jaunes d'œufs pasteurisés - sel - amidon transformé de pomme de terre – lait entier en poudre - jus de citron concentré - épaississant : gomme xanthane - acidifiant : acide lactique - conservateur : sorbate de potassium - arôme naturel d'herbes - poivre - arôme.",egg;milk,egg;milk,,egg;milk,,,,exact_agreement,,lait -> milk;lait entier -> milk;oeufs -> egg,,sulfites -> sulphites
7501052420165,Frijoles Negros Refritos,"AGUA, FRIJOL NEGRO, ACEITE VEGETAL, CEBOLLA Y SAL YODADA.",,,,,,,,exact_agreement,,,,
8851876201778,instant rice noodles vegetable flavour,"rice 76%, salt, sugar, tapioca starch, palm oil, flavour enhancers (e621, e635), flavourings, cabbage powder, onion, onion powder, dried spring onion, garlic, chilli powder, sesame oil, cabbage oil, celery powder. This product may contain traces of soybeans, egg, milk, crustaceans and fish.",sesame,celery;sesame,crustaceans;egg;fish;milk;soy,sesame,,celery,,disagreement,kg_only_prediction,celery -> celery;sesame -> sesame;sesame oil -> sesame,crustaceans -> crustaceans;egg -> egg;fish -> fish;milk -> milk;soybeans -> soy,
03805804,"Brownie, chocolatey","Coating (sugar, palm kernel and palm oil, whey protein concentrate, cocoa processed with alkali, nonfat milk, soy lecithin, natural flavor), soluble corn fiber, sugar, soy protein isolate, corn syrup, fructose, whey protein concentrate, water, cocoa processed with alkali, palm oil, dextrose, maltodextrin, contains 2% or less of glycerin, modified soy protein, natural and artificial flavor, calcium carbonate, color added, agar, salt, vitamin e (alpha tocopherol acetate), niacinamide, zinc oxide, reduced iron, bht for freshness, almond flour, partially defatted peanut flour, wheat starch, vitamin b6 (pyridoxine hydrochloride), vitamin a palmitate, vitamin b1 (thiamin hydrochloride), vitamin b2 (riboflavin), folic acid, vitamin d3, vitamin b12, xanthan gum.",milk;peanut;soy;tree_nut;wheat_gluten,milk;peanut;soy;tree_nut;wheat_gluten,,milk;peanut;soy;tree_nut;wheat_gluten,,,,exact_agreement,,almond -> tree_nut;milk -> milk;peanut -> peanut;peanut flour -> peanut;soy -> soy;soy lecithin -> soy;soy protein -> soy;wheat -> wheat_gluten;wheat starch -> wheat_gluten;whey -> milk;whey protein -> milk,,
3261055944979,Poulet forestier Torsades et champignons,"eau, pâtes torsades récuites 23% (semoule de BLÉ dur, eau, blanc d'OEUF), viande de poulet préparée en salaison précuite 2% (sel, stabilisants : E451 , E12), carottes, crème (LAIT, stabilisant : E407), cèpes 1 champignons de Paris 1 (acidifiant : acide citrique, antioxydant : acide ascorbique), champignons noirs déshydratés 0,2%, huile de colza, amidon transformé de maïs, farine de BLE, sel, arômes (dont BLÉ, LAIT, OEUF), épaississant : gomme de guar, caramel (sucre, sirop de glucose-fructose, eau), ail.",egg;milk;wheat_gluten,egg;milk;wheat_gluten,,egg;milk;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;creme -> milk;farine de ble -> wheat_gluten;lait -> milk;oeuf -> egg;semoule de ble -> wheat_gluten;semoule de ble dur -> wheat_gluten,,
3760145650139,La faisselle de l’Enil,"_lait_ de vache entier pasteurisé, ferments lactiques,présure, conservateur : papier sorbate de potassium",milk,milk,,milk,,,,exact_agreement,,lait -> milk,,
4105490610169,Deit ZUCKERFREI Tropische Früchte,"natürliches Mineralwasser, Orangensaftkonzentrat, Kohlensäure, Zitronensaftkonzentrat, Säuerungsmittel Citronensäure, Ananassaftkonzentrat, Süßungsmittel Natriumcyclamat, Acesulfam K, Natriumsaccharin und Aspartam, Vitaminmischung (Vitamin C, Vitamin E, Niacin, Pantothenat, Vitamin B6, Folsäure), Mango - und Maracujasaftkonzentrat, Stabilisatoren Guarkernmehl und Pektin, Aroma, Farbstoff Carotin.  Enthält eine Phenylalaninquelle.",,,,,,,,exact_agreement,,,,
8002831113203,Stick di polenta al rosmarino,"Polenta 65% (origine: Italie) (eau, farine de maïs, sel, correcteur d'acidité: acide tartrique), chapelure 17% [farine de blé (gluten), levure de bière, sel, farine de maïs, romarin 0,5%), farine de blé (gluten), huile de tournesol. Produit élaboré dans un atelier qui utilise: crustacés, ceuf, poissons, lait, céleri, mollusques.",celery;milk;wheat_gluten,celery;milk;wheat_gluten,,celery;milk;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;celeri -> celery;farine de ble -> wheat_gluten;gluten -> wheat_gluten;lait -> milk,,
0688267166709,Hot sauce,"Water, yellow pepper puree (yellow bell peppers, water), aji amarillo puree (water, aji amarillo chili peppers, spice), white vinegar, sugar, passion fruit juice concentrate, garlic puree (garlic, water), ginger puree, salt, soybean oil, rice starch, onion powder, garlic powder, habanero pepper powder, allspice, nutmeg, clove, cinnamon, xanthan gum.",soy,soy,,soy,,,,exact_agreement,,soybean -> soy,,
0828514224176,Fresh frozen shrimp,"Shrimp, water, contains salt if checked, contains sodium phosphates if checked (to protect from dehydration).",crustaceans,crustaceans,,crustaceans,,,,exact_agreement,,shrimp -> crustaceans,,
7501017043712,SALSA CATSUP,"PURE DE TOMATE, AZUCARES, AGUA, VINAGRE, SAL YODADA, GOMA GUAR, CONDIMENTOS Y NUEZ MOSCADA.",,,,,,,,exact_agreement,,,,
